Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
Russia,2011,143364540,1055574,0.007362866,7.3628663,5.0938997,207222,0.00144542,14.454202,294000,0.002050716,2.0507162,204000,0.001422946,1.422946,1145000,0.007986633,7.986633,1048000,0.007310036,7.310036,0,0,0,0,0,0,41000,0.000285984,0.28598425,7.31,20.02739706,45.43,0.92,0.12
Russia,2012,143629360,1051891,0.007323649,7.323649,5.49,191600,0.001333989,13.339891,316000,0.002200107,2.2001073,470000,0.003272312,3.2723115,898000,0.006252204,6.2522036,800000,0.005569892,5.569892,0,0,0,0,0,0,44000,0.000306344,0.30634404,5.57,15.26027382,34.6,0.7,0.09
Russia,2013,143956860,934943,0.006494605,6.4946054,4.9473,188981,0.001312761,13.127613,384000,0.002667466,2.6674657,218000,0.001514343,1.5143425,1100000,0.007641178,7.6411776,1009000,0.007009044,7.009044,0,0,0,1000,6.94653E-06,0.006946525,35000,0.000243128,0.24312838,7.0100007,19.20548118,43.510002,0.88000005,0.11000001
Russia,2014,144285070,1048566.1,0.007267322,7.2673224,5.3620996,195552,0.001355317,13.55317,534000,0.003701007,3.7010065,298000,0.002065356,2.0653557,1237000,0.008573306,8.573306,1159000,0.008032709,8.032709,2000,1.38614E-05,0.013861448,1000,6.93072E-06,0.006930724,20000,0.000138614,0.13861447,8.039999,22.0273943,49.409996,0.99999994,0.12999998
Russia,2015,144668380,1109762,0.007671075,7.671075,5.5794997,198901,0.001374875,13.748754,429000,0.002965403,2.9654026,271000,0.00187325,1.8732497,1255000,0.008675012,8.675012,1168000,0.008073637,8.073637,4000,2.76494E-05,0.027649441,1000,6.91236E-06,0.00691236,22000,0.000152072,0.15207192,8.07,22.10958882,49.600002,1,0.13
Russia,2016,145109150,1080886.2,0.007448781,7.448781,5.3030996,203823,0.001404619,14.046185,570000,0.003928077,3.9280774,315000,0.00217078,2.1707797,1322000,0.009110384,9.110384,1241000,0.008552183,8.5521825,1000,6.89136E-06,0.006891364,0,0,0,22000,0.00015161,0.15161002,8.55,23.4246573,50.98,1.01,0.14
Russia,2017,145452540,986619.6,0.006783103,6.783103,5.3143997,185649,0.001276354,12.763544,533000,0.003664425,3.6644253,296000,0.002035028,2.035028,1288000,0.008855122,8.855122,1210000,0.008318865,8.318865,3000,2.06253E-05,0.020625284,1000,6.87509E-06,0.006875095,20000,0.000137502,0.13750189,8.32,22.79452032,50.39,1.01,0.14
Russia,2018,145652290,1038222,0.007128086,7.128086,5.7622,180177,0.001237035,12.370351,337000,0.00231373,2.3137296,212000,0.001455521,1.4555212,1193000,0.00819074,8.19074,1108000,0.007607158,7.6071583,6000,0.000041194,0.041194,1000,6.86567E-06,0.006865666,21000,0.000144179,0.144179,7.6100006,20.8493165,47.180004,0.96000004,0.120000005
Russia,2019,145742290,1098659.8,0.007538373,7.538373,5.7615,190691,0.001308412,13.084123,368000,0.002525005,2.525005,232000,0.001591851,1.591851,1168000,0.008014146,8.014146,1079000,0.007403479,7.4034794,21000,0.00014409,0.14408995,2000,1.37229E-05,0.013722853,21000,0.00014409,0.14408995,7.4000006,20.27397404,45.900005,0.93000007,0.120000005
Russia,2020,145617330,1141818.9,0.007841229,7.841229,5.8275,195935,0.001345547,13.455473,380000,0.00260958,2.6095796,227000,0.00155888,1.5588804,1253000,0.008604745,8.604745,1160000,0.007966085,7.966085,25000,0.000171683,0.17168287,2000,1.37346E-05,0.013734629,22000,0.000151081,0.15108092,7.97,21.83561622,49.42,1,0.13
Russia,2021,145102750,1076411.5,0.007418271,7.4182707,5.7773,186319,0.001284049,12.840487,397000,0.002735992,2.7359922,214000,0.001474817,1.4748169,1284000,0.008848902,8.848902,1194000,0.008228651,8.228651,20000,0.000137833,0.13783335,2000,1.37833E-05,0.013783336,21000,0.000144725,0.14472503,8.2300005,22.54794635,50.420002,1.0200001,0.13000001
Russia,2022,144713310,920094.5,0.00635805,6.3580503,5.4231,169661,0.001172394,11.723939,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,1961,3046663,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
Rwanda,1962,3122129,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
Rwanda,1963,3191315,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
Rwanda,1964,3263644,4,1.22562E-06,0.001225624,,0,0,0,1000,0.000306406,0.30640597,0,0,0,1000,0.000306406,0.30640597,1000,0.000306406,0.30640597,,,,0,0,0,0,0,0,0.2228368,0.610511775,2.141171,0.038754225,0
Rwanda,1965,3348640,8,2.38903E-06,0.00238903,,0,0,0,1000,0.000298629,0.2986287,0,0,0,1000,0.000298629,0.2986287,1000,0.000298629,0.2986287,,,,0,0,0,0,0,0,0.3379133,0.925789854,3.234313,0.057927992,0
Rwanda,1966,3444023,10,2.90358E-06,0.002903581,,0,0,0,2000,0.000580716,0.58071624,0,0,0,2000,0.000580716,0.58071624,2000,0.000580716,0.58071624,,,,0,0,0,0,0,0,0.5107602,1.399343,4.8377666,0.096369855,0.009636985
Rwanda,1967,3549463,207,5.83187E-05,0.05831868,1.8817999,110,3.09906E-05,0.30990603,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0.1155555,0.316590408,1.0881476,0.019259252,0
Rwanda,1968,3662015,662,0.000180775,0.18077479,2.1016,315,8.60182E-05,0.8601822,1000,0.000273074,0.2730737,0,0,0,1000,0.000273074,0.2730737,1000,0.000273074,0.2730737,,,,0,0,0,0,0,0,0.26967666,0.738840157,2.610085,0.04815655,0
Rwanda,1969,3777884,1144,0.000302815,0.30281502,2.6,440,0.000116467,1.16467316,2000,0.000529397,0.5293969,0,0,0,2000,0.000529397,0.5293969,2000,0.000529397,0.5293969,,,,0,0,0,0,0,0,0.5878979,1.610679162,5.6187615,0.10601437,0.00963767
Rwanda,1970,3896371,1360,0.000349043,0.34904273,1.8994,716,0.000183761,1.8376074,2000,0.000513298,0.51329815,0,0,0,3000,0.000769947,0.7699472,2000,0.000513298,0.51329815,,,,0,0,0,0,0,0,0.616779,1.689805463,5.917224,0.11564607,0.009637172
Rwanda,1971,4015408,1477,0.000367833,0.3678331,2.1720998,680,0.000169348,1.6934767,1000,0.000249041,0.2490407,0,0,0,2000,0.000498081,0.4980814,2000,0.000498081,0.4980814,,,,0,0,0,0,0,0,0.40458155,1.108442592,3.8820565,0.07706315,0.009632894
Rwanda,1972,4135586,1638,0.000396074,0.39607447,2.6,630,0.000152336,1.5233633,1000,0.000241804,0.2418037,0,0,0,2000,0.000483607,0.4836074,2000,0.000483607,0.4836074,,,,0,0,0,0,0,0,0.5298403,1.451617246,5.0286655,0.0963346,0.009633459
Rwanda,1973,4259492,2508,0.000588803,0.5888026,3.4215999,733,0.000172086,1.7208625,1000,0.00023477,0.23476977,0,0,0,2000,0.00046954,0.46953955,2000,0.00046954,0.46953955,,,,0,0,0,0,0,0,0.4815128,1.319213137,4.574372,0.08667231,0.009630256
Rwanda,1974,4386375,2229,0.000508164,0.50816446,2.2884998,974,0.000222051,2.2205124,1000,0.000227979,0.22797869,0,0,0,2000,0.000455957,0.45595737,2000,0.000455957,0.45595737,,,,0,0,0,0,0,0,0.4625596,1.267286563,4.423227,0.08672994,0.009636659
Rwanda,1975,4515760,2583,0.000571997,0.57199673,2.4789,1042,0.000230747,2.3074742,2000,0.000442893,0.44289333,0,0,0,4000,0.000885787,0.88578666,4000,0.000885787,0.88578666,,,,0,0,0,0,0,0,0.83979887,2.300818799,8.021527,0.15444575,0.00965286
Rwanda,1976,4648207,2668,0.000573985,0.57398475,2.4935,1070,0.000230196,2.3019628,1000,0.000215137,0.21513672,0,0,0,3000,0.00064541,0.64541015,2000,0.000430273,0.43027345,,,,0,0,0,0,0,0,0.51310104,1.40575626,4.9277067,0.096811526,0.009681152
Rwanda,1977,4783254,3265,0.00068259,0.6825897,2.6437,1235,0.000258192,2.5819245,3000,0.000627188,0.6271881,0,0,0,5000,0.001045314,1.0453135,5000,0.001045314,1.0453135,,,,0,0,0,0,0,0,1.0105923,2.768746,9.658931,0.18462744,0.009717234
Rwanda,1978,4921958,3288,0.000668027,0.66802686,2.508,1311,0.000266357,2.663574,4000,0.000812685,0.8126847,0,0,0,6000,0.001219027,1.2190271,6000,0.001219027,1.2190271,,,,0,0,0,0,0,0,1.1321998,3.101917229,10.785179,0.2049672,0.019520687
Rwanda,1979,5074375,3494,0.000688558,0.6885577,2.7317998,1279,0.000252051,2.5205076,1000,0.000197069,0.1970686,0,0,0,4000,0.000788274,0.7882744,3000,0.000591206,0.59120584,,,,0,0,0,0,0,0,0.6854637,1.877982721,6.5216975,0.1273004,0.009792339
Rwanda,1980,5247537,4430,0.000844206,0.84420556,3.3134,1337,0.000254786,2.547862,6000,0.001143394,1.1433936,0,0,0,9000,0.00171509,1.7150904,9000,0.00171509,1.7150904,,,,0,0,0,0,0,0,1.694877,4.643498584,16.165012,0.31350327,0.019593954
Rwanda,1981,5441977,5757,0.001057888,1.0578876,3.4411,1673,0.000307425,3.0742504,6000,0.001102541,1.1025405,0,0,0,10000,0.001837568,1.8375675,9000,0.001653811,1.6538107,,,,0,0,0,1000,0.000183757,0.18375675,1.7283756,4.735275569,16.473274,0.32223952,0.019529667
Rwanda,1982,5652908,5586,0.000988164,0.988164,3.4933999,1599,0.000282863,2.8286327,5000,0.000884501,0.8845005,0,0,0,8000,0.001415201,1.4152008,8000,0.001415201,1.4152008,,,,0,0,0,0,0,0,1.3681188,3.748270647,13.050495,0.25227723,0.01940594
Rwanda,1983,5859395,7153,0.001220775,1.2207745,2.8611999,2500,0.000426665,4.266652,4000,0.000682664,0.68266434,0,0,0,9000,0.001535995,1.5359947,8000,0.001365329,1.3653287,,,,0,0,0,1000,0.000170666,0.17066608,1.4410754,3.948151741,13.772425,0.26113448,0.019343294
Rwanda,1984,6056736,7919,0.00130747,1.3074699,2.9549,2680,0.000442483,4.4248256,7000,0.001155738,1.155738,0,0,0,11000,0.00181616,1.8161597,10000,0.001651054,1.6510542,,,,0,0,0,1000,0.000165105,0.16510543,1.7068995,4.67643694,16.24464,0.31034538,0.019396586
Rwanda,1985,6266756,4000,0.000638289,0.6382888,1.5999999,2500,0.00039893,3.9893048,10000,0.001595722,1.5957219,0,0,0,11000,0.001755294,1.7552942,11000,0.001755294,1.7552942,,,,0,0,0,1000,0.000159572,0.1595722,1.6777995,4.596710913,15.9976225,0.31214872,0.019509295
Rwanda,1986,6497813,8440,0.001298899,1.2988986,2.3444,3600,0.000554033,5.5403257,10000,0.001538979,1.5389794,0,0,0,13000,0.002000673,2.0006732,12000,0.001846775,1.8467752,,,,0,0,0,1000,0.000153898,0.15389794,1.8632946,5.104916661,17.814674,0.34505457,0.019717403
Rwanda,1987,6735836,6116,0.000907979,0.9079793,2.109,2900,0.000430533,4.3053305,5000,0.000742298,0.7422984,0,0,0,12000,0.001781516,1.781516,11000,0.001633056,1.6330564,,,,0,0,0,1000,0.00014846,0.14845967,1.6812879,4.606268173,16.022274,0.31023768,0.020015333
Rwanda,1988,6953975,6892,0.000991088,0.9910879,2.1051,3274,0.00047081,4.7080987,3000,0.000431408,0.43140794,0,0,0,10000,0.001438026,1.4380264,9000,0.001294224,1.2942238,,,,0,0,0,1000,0.000143803,0.14380265,1.3374681,3.664296128,12.776874,0.24317601,0.020264668
Rwanda,1989,7141981,8100,0.001134139,1.1341391,2.6231,3088,0.000432373,4.3237302,5000,0.000700086,0.7000859,0,0,0,11000,0.001540189,1.5401889,10000,0.001400172,1.4001718,,,,0,0,0,1000,0.000140017,0.14001717,1.3756183,3.768817223,13.159408,0.252871,0.02022968
Rwanda,1990,7319970,9305,0.00127118,1.2711801,1.3651999,6816,0.000931151,9.311514,5000,0.000683063,0.6830629,0,0,0,11000,0.001502739,1.5027385,10000,0.001366126,1.3661258,,,,0,0,0,1000,0.000136613,0.13661258,1.350354,3.699599963,12.862861,0.24641494,0.019713195
Rwanda,1991,7485683,16400,0.002190849,2.1908488,2.4118,6800,0.000908401,9.0840075,3000,0.000400765,0.40076504,0,0,0,14000,0.001870237,1.8702368,13000,0.001736649,1.7366485,,,,0,0,0,1000,0.000133588,0.13358834,1.73286,4.747561596,16.536701,0.31675935,0.018632902
Rwanda,1992,7657202,16100,0.002102596,2.1025958,2.4029999,6700,0.000874993,8.749932,4000,0.000522384,0.522384,0,0,0,13000,0.001697748,1.6977481,11000,0.001436556,1.4365561,,,,0,0,0,1000,0.000130596,0.130596,1.4701715,4.027867083,14.043557,0.27352026,0.017095016
Rwanda,1993,7904741,13200,0.001669884,1.669884,2.6399999,5000,0.000632532,6.3253177,3000,0.000379519,0.37951907,0,0,0,14000,0.001771089,1.771089,13000,0.001644583,1.6445827,,,,0,0,0,1000,0.000126506,0.12650636,1.672905,4.583301324,16.107466,0.3146289,0.023021627
Rwanda,1994,6732668,4500,0.000668383,0.66838285,2.6471,1700,0.0002525,2.525002,14000,0.002079414,2.0794135,0,0,0,17000,0.002525002,2.525002,16000,0.002376472,2.3764723,,,,0,0,0,1000,0.00014853,0.14852952,2.4332225,6.666362947,23.183678,0.45091185,0.034031086
Rwanda,1995,5686897,2300,0.000404438,0.40443847,3.6508,630,0.000110781,1.1078097,8000,0.001406743,1.4067426,0,0,0,10000,0.001758428,1.7584282,9000,0.001582585,1.5825854,,,,0,0,0,0,0,0,1.6134775,4.420486257,15.387794,0.29879212,0.019919474
Rwanda,1996,6715510,6596,0.000982204,0.9822039,3.2979999,2000,0.000297818,2.9781804,8000,0.001191272,1.1912722,0,0,0,12000,0.001786908,1.7869083,11000,0.001637999,1.6379992,,,,0,0,0,1000,0.000148909,0.14890902,1.6865882,4.620789543,17.042488,0.3355516,0.044151526
Rwanda,1997,7666742,9805,0.0012789,1.2789004,3.0328,3233,0.000421692,4.216915,8000,0.001043468,1.043468,0,0,0,14000,0.001826069,1.826069,13000,0.001695636,1.6956355,,,,0,0,0,1000,0.000130434,0.1304335,1.7218318,4.71734735,17.243639,0.3376141,0.04220176
Rwanda,1998,7914653,7935,0.001002571,1.0025708,1.9147999,4144,0.000523586,5.235858,23000,0.002906002,2.9060023,0,0,0,23000,0.002906002,2.9060023,22000,0.002779655,2.7796545,,,,0,0,0,1000,0.000126348,0.12634792,2.7358623,7.495513076,27.204617,0.53448963,0.054354876
Rwanda,1999,8009586,8919,0.001113541,1.1135407,1.8132,4919,0.000614139,6.1413913,14000,0.001747906,1.7479056,0,0,0,25000,0.00312126,3.1212599,23000,0.002871559,2.8715592,,,,0,0,0,1000,0.00012485,0.1248504,2.9217415,8.004771153,28.599731,0.5588566,0.04902251
Rwanda,2000,8109994,11654,0.001436992,1.4369924,2.7317998,4266,0.000526018,5.260176,2000,0.000246609,0.2466093,0,0,0,10000,0.001233047,1.2330465,9000,0.001109742,1.1097419,,,,0,0,0,1000,0.000123305,0.12330465,1.0456185,2.864708191,10.021374,0.19670051,0.010352658
Rwanda,2001,8223950,15610,0.001898115,1.8981147,3.0667999,5090,0.000618924,6.18924,26000,0.003161498,3.1614979,0,0,0,36000,0.004377459,4.3774587,34000,0.004134266,4.134266,,,,0,0,0,2000,0.000243192,0.24319215,4.1648602,11.41057578,40.753845,0.7988862,0.07456271
Rwanda,2002,8372310,20976,0.002505402,2.5054018,3.2658,6423,0.000767172,7.671718,14000,0.001672179,1.6721789,0,0,0,28000,0.003344358,3.3443577,25000,0.002986034,2.9860337,,,,0,0,0,2000,0.000238883,0.2388827,3.0381148,8.323602109,29.092903,0.5582402,0.04294155
Rwanda,2003,8567993,27891,0.003255255,3.2552548,3.6664999,7607,0.000887839,8.878392,13000,0.001517275,1.5172748,0,0,0,31000,0.003618117,3.618117,29000,0.00338469,3.38469,,,,0,0,0,2000,0.000233427,0.2334269,3.3338473,9.133828128,31.762085,0.6177736,0.042605076
Rwanda,2004,8791855,46191,0.00525384,5.2538402,3.7963998,12167,0.001383895,13.838945,3000,0.000341225,0.34122492,0,0,0,34000,0.003867216,3.8672157,30000,0.003412249,3.4122493,,,,0,0,0,3000,0.000341225,0.34122492,3.4313624,9.400992783,32.87161,0.6315391,0.042102605
Rwanda,2005,9026297,62194,0.006890312,6.890312,4.4673,13922,0.001542382,15.423822,15000,0.001661811,1.661811,0,0,0,56000,0.006204095,6.2040947,51000,0.005650158,5.6501576,,,,0,0,0,4000,0.00044315,0.44314962,5.6827025,15.56904779,54.393074,1.0446144,0.07312301
Rwanda,2006,9270073,62932,0.006788727,6.7887274,4.4842997,14034,0.001513904,15.13904,17000,0.001833858,1.8338583,0,0,0,59000,0.006364567,6.3645667,54000,0.005825197,5.825197,,,,0,0,0,5000,0.00053937,0.53937006,5.825735,15.96091765,55.56855,1.0734359,0.07295196
Rwanda,2007,9523177,62000,0.006510432,6.5104323,4.132,15005,0.00157563,15.756297,20000,0.002100139,2.1001394,0,0,0,61000,0.006405425,6.4054253,55000,0.005775384,5.7753837,,,,0,0,0,5000,0.000525035,0.52503485,5.8172016,15.93753847,55.51362,1.0737845,0.07297565
Rwanda,2008,9781999,82000,0.008382745,8.382745,4.4432,18455,0.001886629,18.866287,13000,0.001328972,1.3289717,0,0,0,68000,0.006951544,6.9515444,62000,0.006338173,6.3381726,,,,0,0,0,6000,0.000613372,0.61337155,6.291399,17.23670942,59.99821,1.160042,0.08360663
Rwanda,2009,10043736,81081,0.008072793,8.072793,5.6177998,14433,0.001437015,14.37015,33000,0.00328563,3.28563,0,0,0,87000,0.008662116,8.662116,81000,0.008064728,8.064728,,,,0,0,0,6000,0.000597387,0.59738726,8.030856,22.00234499,76.953636,1.4782646,0.10484146
Rwanda,2010,10309032,67253,0.006523697,6.5236967,5.1833,12975,0.001258605,12.58605,70000,0.006790162,6.790162,0,0,0,135000,0.013095313,13.095313,120000,0.011640278,11.640278,11000,0.001067026,1.0670255,,,,3000,0.000291007,0.29100696,11.659998,31.94519968,71.34998,1.4499998,0.17999998
Rwanda,2011,10576932,80541,0.007614779,7.614779,5.5195,14592,0.001379606,13.796061,62000,0.005861813,5.861813,0,0,0,137000,0.012952716,12.952716,127000,0.012007263,12.007263,5000,0.000472727,0.47272688,0,0,0,3000,0.000283636,0.28363612,12.039997,32.98629282,73.66998,1.4999996,0.18999995
Rwanda,2012,10840331,84079,0.007756128,7.7561284,5.7193,14701,0.001356139,13.561394,89000,0.008210082,8.210082,6000,0.000553489,0.5534886,165000,0.015220937,15.220937,153000,0.01411396,14.11396,8000,0.000737985,0.73798484,0,0,0,3000,0.000276744,0.2767443,14.109999,38.65753112,86.369995,1.7599999,0.21999998
Rwanda,2013,11101352,93746,0.008444557,8.444557,5.3361998,17568,0.00158251,15.8251,99000,0.008917833,8.917833,26000,0.002342057,2.3420572,135000,0.012160681,12.160681,117000,0.010539257,10.539257,13000,0.001171029,1.1710286,,,,4000,0.000360316,0.36031648,10.569998,28.95889834,64.679985,1.3199998,0.16999997
Rwanda,2014,11368450,72723,0.006396914,6.3969144,3.0593998,23770,0.002090874,20.908744,71000,0.006245355,6.2453547,32000,0.002814808,2.8148077,143000,0.012578672,12.578672,120000,0.010555529,10.555529,19000,0.001671292,1.671292,0,0,0,3000,0.000263888,0.2638882,10.57,28.95890382,69.71,1.42,0.18
Rwanda,2015,11642963,97435,0.008368574,8.368574,3.2259,30204,0.002594185,25.94185,167000,0.014343428,14.3434275,45000,0.003864995,3.8649954,200000,0.017177759,17.177759,169000,0.014515205,14.515205,25000,0.00214722,2.1472198,,,,4000,0.000343555,0.34355515,14.489996,39.69861878,91.239975,1.8499995,0.23999994
Rwanda,2016,11930902,110544.42,0.009265387,9.2653865,3.3067,33430,0.002801968,28.019676,264000,0.022127414,22.127414,59000,0.004945142,4.9451417,253000,0.021205438,21.205438,190000,0.015925033,15.925033,56000,0.004693694,4.693694,0,0,0,4000,0.000335264,0.33526385,15.959998,43.72602148,100.429985,2.0399997,0.25999996
Rwanda,2017,12230343,108958.15,0.008908838,8.908838,3.4499,31583,0.002582348,25.82348,271000,0.022158004,22.158004,83000,0.0067864,6.7864,292000,0.023875047,23.875047,230000,0.018805686,18.805686,55000,0.004497012,4.497012,0,0,0,4000,0.000327055,0.32705543,18.799994,51.50683236,118.38997,2.3999994,0.3099999
Rwanda,2018,12531810,113880.46,0.009087311,9.087311,3.4740999,32780,0.002615744,26.157435,210000,0.016757356,16.757356,83000,0.006623145,6.623145,237000,0.018911874,18.911874,211000,0.016837154,16.837154,19000,0.001516142,1.5161417,0,0,0,5000,0.000398985,0.39898467,16.86,46.19178036,106.33,2.16,0.27
Rwanda,2019,12835029,131576.89,0.01025139,10.25139,3.9998,32896,0.002562986,25.62986,170000,0.013245003,13.245003,88000,0.006856237,6.856237,217000,0.016906857,16.906857,194000,0.015114886,15.114886,15000,0.001168677,1.1686768,0,0,0,5000,0.000389559,0.3895589,15.100002,41.36986808,95.200005,1.9300002,0.25000003
Rwanda,2020,13146367,116504.47,0.008862103,8.862103,3.9380999,29584,0.002250356,22.503557,217000,0.016506461,16.506461,54000,0.004107599,4.1075987,264000,0.020081593,20.081593,224000,0.017038928,17.038928,33000,0.002510199,2.510199,0,0,0,5000,0.000380333,0.38033322,16.99999,46.5753146,107.169945,2.1799989,0.27999985
Rwanda,2021,13461891,131758,0.009787481,9.787481,4.1596,31676,0.002353013,23.530126,242000,0.017976671,17.976671,98000,0.00727981,7.2798096,246000,0.018273808,18.273808,237000,0.017605253,17.605253,2000,0.000148568,0.14856753,,,,5000,0.000371419,0.37141884,17.579998,48.1643776,110.909996,2.2599998,0.28999996
Rwanda,2022,13776702,135074.73,0.009804577,9.804577,4.1879,32253,0.002341126,23.411263,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,1961,56262,,,,,,,,1000,0.017773986,17.773986,0,0,0,1000,0.017773986,17.773986,1000,0.017773986,17.773986,,,,0,0,0,0,0,0,13.506452,37.00397771,133.27876,2.4837368,0.2447478
Saint Kitts and Nevis,1962,55424,,,,,,,,1000,0.018042725,18.042725,0,0,0,1000,0.018042725,18.042725,1000,0.018042725,18.042725,,,,0,0,0,0,0,0,13.351797,36.58026539,131.68681,2.4752815,0.24844834
Saint Kitts and Nevis,1963,54409,,,,,,,,1000,0.018379312,18.379312,0,0,0,1000,0.018379312,18.379312,1000,0.018379312,18.379312,,,,0,0,0,0,0,0,12.794758,35.05413116,126.24161,2.3621092,0.25308314
Saint Kitts and Nevis,1964,53277,,,,,,,,1000,0.018769825,18.769825,0,0,0,1000,0.018769825,18.769825,1000,0.018769825,18.769825,,,,0,0,0,0,0,0,12.669632,34.7113202,124.960106,2.3180735,0.25339267
Saint Kitts and Nevis,1965,52036,,,,,,,,1000,0.019217465,19.217465,0,0,0,1000,0.019217465,19.217465,1000,0.019217465,19.217465,,,,0,0,0,0,0,0,11.092705,30.3909723,109.354485,2.0528097,0.20716427
Saint Kitts and Nevis,1966,50707,,,,,,,,1000,0.019721143,19.721143,0,0,0,1000,0.019721143,19.721143,1000,0.019721143,19.721143,,,,0,0,0,0,0,0,11.832685,32.41831474,116.708145,2.1582818,0.21772142
Saint Kitts and Nevis,1967,49289,,,,,,,,1000,0.020288503,20.288503,0,0,0,1000,0.020288503,20.288503,1000,0.020288503,20.288503,,,,0,0,0,0,0,0,11.623891,31.84627639,114.61787,2.1169024,0.21931872
Saint Kitts and Nevis,1968,47792,,,,,,,,1000,0.020924004,20.924004,0,0,0,1000,0.020924004,20.924004,1000,0.020924004,20.924004,,,,0,0,0,0,0,0,12.281553,33.64809007,121.0734,2.2330096,0.231001
Saint Kitts and Nevis,1969,46157,,,,,,,,0,0,0,0,0,0,1000,0.021665186,21.665186,1000,0.021665186,21.665186,,,,0,0,0,0,0,0,13.304591,36.45093388,131.18228,2.4317005,0.23918365
Saint Kitts and Nevis,1970,44991,,,,,,,,1000,0.022226667,22.226667,0,0,0,1000,0.022226667,22.226667,1000,0.022226667,22.226667,,,,0,0,0,0,0,0,15.533107,42.55645711,153.15062,2.860572,0.30006003
